"lon","lat","presence","multi_normalized.1","multi_normalized.2","multi_normalized.3","multi_normalized.4","multi_normalized.5","multi_normalized.6","multi_normalized.7","multi_normalized.8","multi_normalized.9","multi_normalized.10","multi_normalized.11"
-88.175335,42.1542181,1,0.644488226527387,0.260604382396143,0.851597345517973,0.660087969462502,0.674123265680275,0.564954995402164,0.624094919597352,0.41086318596069,0.404555411970729,0.530790184644804,0.573246862239582
-88.1726309,44.8797447,1,0.683460605341362,0.241656070862121,0.874351995501604,0.66610060504806,0.564350218049061,0.657179173670169,0.475065422876628,0.397062457844389,0.435268031228584,0.566298253391958,0.547980841809202
-88.0517639,42.6113857,1,0.652929006934104,0.260915659750282,0.801839848385584,0.684995249930746,0.474230257057194,0.61216849627018,0.736339609216381,0.438756974925341,0.389078237996719,0.52038300974188,0.599730784275874
-88.0179749,45.5054967,1,0.688425241451153,0.241184278670549,0.838561200580157,0.682580660542585,0.511565609488999,0.629866379985129,0.536084105893935,0.431687256961768,0.41833839890824,0.599886318252756,0.565856149063741
-87.9862509,42.8005177,1,0.658980873267815,0.258362516511152,0.841955027883589,0.666705444705411,0.496948180210966,0.678534859033659,0.611055669559828,0.393891740060438,0.422392792187985,0.50126587793821,0.580131291543271
-87.9675978,40.2509834,1,0.612203821729497,0.272057437205335,0.820793409968706,0.700231606464177,0.648299189810438,0.573240182282703,0.722360186796127,0.447593269585006,0.392211787730472,0.541711845583851,0.535332292698422
-87.964599,41.4686591,1,0.632929184240076,0.26457285611992,0.827103692749526,0.68799170199212,0.613696901001877,0.581535655851977,0.690587664914333,0.44564299830458,0.397382697267985,0.546564480028649,0.575047213807156
-87.908702,42.0160676,1,0.634276803910782,0.263969392360306,0.844325125106805,0.682830603079585,0.479849638982291,0.674096316306126,0.634104184384339,0.407863559994284,0.415326581537473,0.50912248798341,0.552375136902144
-87.8785709,43.3759057,1,0.667320593847102,0.259719973903811,0.78278157933845,0.676342789185201,0.502282868313675,0.640981895275911,0.744363657230981,0.430373403505156,0.403899366352808,0.495388156443831,0.600644770066646
-87.8743129,45.4469757,1,0.68571058902194,0.244578990179479,0.848895724776042,0.676912029452217,0.612678008123295,0.608722285696787,0.547277325869456,0.431407201228846,0.420151852197323,0.584422132394195,0.567012123683296
-87.724604,40.6463646,1,0.621128029873641,0.269220642490133,0.821047393213462,0.695061449369278,0.697778360114525,0.546808638093763,0.72546171477155,0.456681416753254,0.389128991897001,0.54896393102624,0.545362609726121
-87.7016689,44.0520617,1,0.673015799394521,0.259878869704957,0.784049851005746,0.694044597908598,0.510361164182384,0.655552745885516,0.751224156194428,0.445167027937411,0.389495089525424,0.496724463032717,0.579294939325297
-87.66641,49.6692,0,0.726204037995076,0.282332948234215,0.800305970743637,0.739356223281866,0.571187376708521,0.534949817230724,0.633774761284663,0.511056989198841,0.38028971201586,0.615512018198539,0.505769594600207
-87.6425339,44.5887327,1,0.676169722755518,0.25932887223367,0.772430141531145,0.698087535539657,0.542073366916198,0.612968641222552,0.767775388823568,0.457027299495355,0.380775145143337,0.514965727886855,0.586158997773244
-87.5816027,41.2187664,1,0.629548571124816,0.274793560158555,0.791705081220744,0.711975874530767,0.52877279594999,0.608464797209264,0.738806391668424,0.486344864846717,0.378369665905549,0.596873311218028,0.63310066422071
